oncosuite_id,phases,official_title,enrollment_count,sites_count,sites_count_string,target_enrollment,cancer_stage,line_of_therapy,trial_status,ecog,sponsor_name,result_posted,start_date,primary_completion_date,intervention_study_type,trial_architecture,country_count,arm_type,control_type,regimen_complexity,stratification,response_criteria,blinding_info,last_updated_on,site_type,funding_source,sex,age,organ,histology,biomarkers,sites,locations,moa_category,moa,modality,classes,regimen_combination_strategy,target,drug_name,comorbidities,physical_state,treatment,mode_of_administration,primary_endpoints,primary_endpoint_type,lead_researcher,prior_therapy,study_design,latest_update_date,search_ranking,unique_identifier,,,,,,,,,,,,,,,,,,,,,,,,,
v1W-N58-U1L,Phase 2,"Durvalumab+ Anlotinib + Standard Chemotherapy in First-line Treatment of Extensive Small-cell Lung Cancer: a Single-arm, Single-center, Phase II Clinical Study",120,1,single site,50 - 200,[null],"[[""1L""]]",Not Specified,"[""ECOG 0"", ""ECOG 1""]",Henan Cancer Hospital,No,20-05-2021,20-05-2023,"[""Treatment""]",['Single Cohort'],1,"[""Experimental""]","[""No Comparator(single-arm)""]",,"[""No""]",,Open-label,>24 months,Community Cancer Center,Non-US Government,['All'],Older Adult (18-64),"[""Lung""]","[""SCLC""]",,"[""Henan Tumor Hospital""]","[""China ( CHN )""]",,,,,,,,"[""Active autoimmune disease""]",,"[""Alotinib"", ""Durvalumab-Platinum-Etoposide""]",,"[""OS (Overall Survival)""]","[""Survival-based""]","[""Yanqiu Zhao, Ms""]",,Single Arm,10-04-2022,0.382300028,"[""NCT04660097"", ""v1W-N58-U1L""]",,,,,,,,,,,,,,,,,,,,,,,,,
V1z-j0q-8ZT,,"Phase I/II Study of Combined Treatment With Cemiplimab (Anti-PD-1) and Dupilumab (Anti-IL-4R) in Patients With Early-stage, Resectable NSCLC",24,1,single site,< 50,"[""Early Stage""]","[[""1L""]]",Not Yet Recruiting,"[""ECOG 0"", ""ECOG 1""]",Centre hospitalier de l'Université de Montréal (CHUM),No,01-02-2025,01-02-2027,"[""Treatment""]","['Single Cohort', 'Dose Expansion']",1,"[""Experimental""]","[""No Comparator(single-arm)""]",[1],"[""No""]",,Open-label,12-24 months,Community Hospital / General Hospital,Other,['All'],All Ages,"[""Lung""]","[""NSCLC""]",,"[""Centre hospitalier de lUniversite de Montreal CHUM""]","[""Canada ( CAN )""]","[""Inhibitor""]","[""IL-4Rα blockade"", ""PD-1 blockade""]","[""Monoclonal Antibody""]","[""Cytokine / Growth Factor Pathway Inhibitor"", ""Immune Checkpoint Inhibitor""]","[""Immunotherapy (IO)""]","[""IL-4Rα"", ""PD-1""]","[""Cemiplimab"", ""Dupilumab""]","[""Active autoimmune disease""]",,"[""Cemiplimab"", ""Dupilumab""]","[""Intravenous (IV)"", ""Subcutaneous (SC)""]","[""MPR""]","[""Efficacy-based"", ""Safety-based""]","[""Antoine Desilets, Md, Msc""]",,Single Arm,17-12-2024,0.477135737,"[""NCT06743581"", ""V1z-j0q-8ZT""]",,,,,,,,,,,,,,,,,,,,,,,,,
v3U-4gr-9Im,Phase 1/2,"A Phase I/II, Multicenter, Open-label, Single-arm Study of LDK378, Administered Orally in Adult Chinese Patients With ALK-rearranged (ALK-positive) Advanced Non-small Cell Lung Cancer (NSCLC) Previously Treated With Crizotinib Study Type: Interventional",103,15,Feb-20,,"[""Advanced / Metastatic""]",,Completed,,Novartis Pharmaceuticals,Yes,07-03-2014,27-07-2017,"[""Treatment""]",['Single Cohort'],1,"[""Experimental""]","[""No Comparator(single-arm)""]",[1],"[""No""]",['RECIST 1.1'],Open-label,>24 months,Biotech / Pharma Industry,Industry,['All'],All Ages,"[""Lung""]","[""NSCLC""]","[""ALK"", ""Rearrangement""]","[""Novartis Investigative Site""]","[""China ( CHN )""]","[""Inhibitor""]","[""2nd-gen ALK kinase inhibition""]","[""Small Molecule""]","[""ALK / ROS1 / NTRK / RET Inhibitor""]","[""Targeted Therapy""]","[""ALK""]","[""Ceritinib""]",,,"[""LDK378""]",,"[""AEs"", ""AUC0-24h"", ""Cmax (Maximum Concentration)"", ""Tmax (Time to Maximum Concentration)""]","[""PK/PD-based"", ""Safety-based""]",,"[""Chemotherapy"", ""Crizotinib""]",Single Arm,30-01-2019,0.702090983,"[""NCT02040870"", ""v3U-4gr-9Im""]",,,,,,,,,,,,,,,,,,,,,,,,,
v4l-QCW-UWJ,Phase 1/2,Combination of Cetuximab and NK Immunotherapy for Recurrent Non-small Cell Lung Cancer,30,1,single site,,[null],,Completed,"[""ECOG 1""]","Fuda Cancer Hospital, Guangzhou",No,01-07-2016,01-07-2017,"[""Treatment""]",['Single Cohort'],1,"[""Control"", ""Experimental""]","[""Active Comparator(SoC)""]",[1],"[""No""]",['RECIST 1.1'],Open-label,>24 months,Community Cancer Center,Other,['All'],Older Adult (18-64),"[""Lung""]","[""NSCLC""]","[""EGFR"", ""Mutation""]","[""Fuda cancer institute in Fuda cancer hospital""]","[""China ( CHN )""]","[""Inhibitor""]","[""EGFR extracellular domain blockade + ADCC""]","[""Monoclonal Antibody""]","[""EGFR / HER Pathway Inhibitor""]","[""Targeted Therapy""]","[""EGFR""]","[""Cetuximab""]","[""Uncontrolled hypertension""]",,"[""Cetuximab"", ""NK immunotherapy""]","[""Intravenous (IV)""]",,"[""Efficacy-based""]","[""Jibing Chen, Md, Phd""]",,Randomized,10-09-2019,0.496446165,"[""NCT02845856"", ""v4l-QCW-UWJ""]",,,,,,,,,,,,,,,,,,,,,,,,,
v5s-fMg-LSL,Phase 2,ABX Combined With Cisplatin Compared With Gemcitabine Combined With Cisplatin in First Line Treatment of Locally Advanced or Metastatic Non-small Cell Lung Cancer Stage II Randomized Controlled Trials,84,1,single site,,[null],"[[""1L""]]",Completed,"[""ECOG 0"", ""ECOG 1""]",Fudan University,No,01-12-2011,01-12-2015,"[""Treatment""]",['Single Cohort'],1,"[""Control"", ""Experimental""]","[""Active Comparator(SoC)""]",[1],"[""No""]",,Open-label,>24 months,Academic Medical Center / University Hospital,Other,['All'],Older Adult (18-64),"[""Lung""]","[""NSCLC""]",,"[""Cancer hospital Fudan University""]","[""China ( CHN )""]","[""Cytotoxic Agent""]","[""Intrastrand and interstrand DNA crosslinking"", ""Ribonucleotide reductase inhibition + DNA polymerase inhibition""]","[""Small Molecule""]","[""Cytotoxic Chemotherapy""]","[""Chemotherapy""]","[""DNA (N7-guanine)"", ""Ribonucleotide reductase / DNA polymerase""]","[""Cisplatin"", ""Gemcitabine""]",,,"[""ABX"", ""Cisplatin"", ""Gemcitabine""]","[""Intravenous (IV)""]","[""PFS (Progression-Free Survival)""]","[""Survival-based""]",,,Randomized,22-02-2016,0.436179794,"[""NCT01810367"", ""v5s-fMg-LSL""]",,,,,,,,,,,,,,,,,,,,,,,,,
V7l-Qm4-u4i,Phase 2,"Protocol SAKK 18/ 25 Overcoming Resistance to Immunotherapy Combining Gemcitabine With Ivonescimab in Advanced NSCLC Progressing on Immune Checkpoint Inhibitors: A Multicenter, Single-arm, Open-label Phase II Trial (ORIGIN2)",47,7,Feb-20,< 50,"[""Advanced / Metastatic""]","[[""2L+""]]",Not Yet Recruiting,"[""ECOG 0"", ""ECOG 1"", ""ECOG 2""]",Swiss Cancer Institute,No,01-03-2026,01-03-2028,"[""Treatment""]",['Single Cohort'],1,"[""Experimental""]","[""No Comparator(single-arm)""]",[2],"[""No""]",['RECIST 1.1'],Open-label,6-12 months,Community Cancer Center,Other,['All'],All Ages,"[""Lung""]","[""Non-Squamous NSCLC"", ""NSCLC"", ""Squamous Cell Carcinoma""]","[""ALK"", ""EGFR"", ""Mutation"", ""PD-L1""]","[""Hopital Fribourgeois (Hopital Cantonal)"", ""Hopitaux Universitaires de Geneve"", ""IOSI Ospedale Regionale di Bellinzona e Valli"", ""Kantonsspital Baden"", ""Kantonsspital Graubuenden"", ""Kantonsspital Winterthur"", ""Universitatsspital Basel""]","[""Switzerland ( CHE )""]","[""Cytotoxic Agent"", ""Inhibitor""]","[""Dual PD-1 blockade + VEGF-A neutralization"", ""Ribonucleotide reductase inhibition + DNA polymerase inhibition""]","[""Bispecific Antibody"", ""Small Molecule""]","[""Bispecific Checkpoint / Anti-Angiogenic"", ""Cytotoxic Chemotherapy""]","[""Chemotherapy"", ""Immunotherapy (IO)""]","[""PD-1 × VEGF-A"", ""Ribonucleotide reductase / DNA polymerase""]","[""Gemcitabine"", ""Ivonescimab""]",,,"[""Gemcitabine"", ""Ivonescimab""]",,"[""ORR (Objective Response Rate)""]","[""Efficacy-based""]",,"[""Chemotherapy"", ""Immunotherapy""]",Single Arm,28-08-2025,0.541406103,"[""NCT07158489"", ""V7l-Qm4-u4i""]",,,,,,,,,,,,,,,,,,,,,,,,,
V9h-Vfs-EPT,Phase 1,"A Phase 1, Randomized, Open-Label, Continuation Study of Entinostat in Combination With Pembrolizumab in Patients With Advanced Solid Tumors (SNDX-275-0141, MK3475-460/KEYNOTE-460)",30,1,single site,,[null],,Completed,,Syndax Pharmaceuticals,No,20-09-2016,17-07-2019,"[""Treatment""]",['Dose Expansion'],1,"[""Experimental""]",,[2],"[""No""]",,Open-label,>24 months,Biotech / Pharma Industry,Industry,['All'],All Ages,,,,"[""The START Center for Cancer Care""]","[""United States ( USA )""]","[""Inhibitor""]","[""Class I HDAC1/2/3 inhibition"", ""PD-1 blockade""]","[""Monoclonal Antibody"", ""Small Molecule""]","[""Epigenetic Modulator"", ""Immune Checkpoint Inhibitor""]","[""Immunotherapy (IO)"", ""Targeted Therapy""]","[""HDAC1/2/3"", ""PD-1""]","[""Entinostat"", ""Pembrolizumab""]",,,"[""Entinostat"", ""Pembrolizumab""]",,,"[""Safety-based""]",,,Randomized,24-01-2022,0.48411753,"[""NCT02909452"", ""V9h-Vfs-EPT""]",,,,,,,,,,,,,,,,,,,,,,,,,
vaA-fSZ-NaQ,Phase 2/3,"A Phase 2/3 Randomized Study to Evaluate the Safety, Efficacy, and Optimal Dose of Telisotuzumab Adizutecan in Combination With Osimertinib as First-Line Treatment in Patients With Locally Advanced Unresectable or Metastatic EGFR-Mutated Non-Squamous Non-Small Cell Lung Cancer",854,43,20 - 100,500 +,"[""Advanced / Metastatic""]","[[""1L""]]",Recruiting,"[""ECOG 0"", ""ECOG 1""]",AbbVie,No,03-08-2025,01-11-2036,"[""Treatment""]","['Dose Expansion', 'Adaptive Design']",11,"[""Experimental""]","[""No Comparator(single-arm)""]",[1],"[""No""]",['RECIST 1.1'],Quadruple-blind,6-12 months,Biotech / Pharma Industry,Industry,['All'],All Ages,"[""Lung""]","[""Non-Squamous NSCLC"", ""NSCLC""]","[""EGFR"", ""Exon 19 deletion"", ""L858R"", ""MET""]","[""Asan Medical Center ID 275600"", ""Austin Health ID 275505"", ""AZ (Delta. /ID# 275753)"", ""Chungbuk National University Hospital ID 275768"", ""Hospital Clinic de Barcelona ID 275476"", ""Hospital Cuf Porto ID 275395"", ""Hospital General Universitario Gregorio Maranon ID 275475"", ""Inje University Haeundae Paik Hospital ID 275388"", ""Instituto Valenciano de Oncologia ID 275471"", ""IRCCS Istituti Fisioterapici Ospitalieri (Istituto Nazionale Tumori Regina Elena /ID# 274948)"", ""Jessa Ziekenhuis (Campus Virga Jesse /ID# 275585)"", ""Juntendo University Hospital ID 276424"", ""Kaohsiung Medical University Chung (Ho Memorial Hospital /ID# 275293)"", ""Liverpool Hospital ID 276304"", ""Mid Florida Hematology And Oncology Center ID 275278"", ""National Cancer Center Hospital ID 275678"", ""National Cancer Centre Singapore ID 275986"", ""National Taiwan University Cancer Center Ntucc ID 275291"", ""National University Hospital ID 275988"", ""Nho (Revive Research Institute /ID# 276115)"", ""Niigata University Medical Dental Hospital ID 275685"", ""Osaka Medical And Pharmaceutical University Hospital ID 275684"", ""Rabin Medical Center ID 274540"", ""Rambam Health Care Campus (Haifa /ID# 274542)"", ""Renown Regional Medical Center ID 276049"", ""Samsung Medical Center ID 278083"", ""St John Of God Murdoch Hospital ID 275700"", ""Taipei Veterans General Hospital ID 275292"", ""Texas Oncology (Palestine Cancer Center /ID# 276034)"", ""Texas Oncology (South Austin /ID# 276033)"", ""The Chaim Sheba Medical Center ID 274541"", ""The Iowa Clinic ID 276020"", ""The Queen Elizabeth Hospital ID 275719"", ""The University of Texas MD Anderson Cancer Center ID 275107"", ""Unidade Local de Saude de Braga EPE ID 275394"", ""Unidade Local de Saude de Santo Antonio EPE ID 275387"", ""Universitair Ziekenhuis Leuven ID 275586"", ""University Colorado Cancer Center ID 275382"", ""USC Norris Comprehensive Cancer Center ID 275343"", ""Usc Norris OncologyHematology Treatment Center ID 278673"", ""Virginia Cancer Specialists (Fairfax /ID# 275071)"", ""Yokohama Municipal Citizens Hospital ID 275682"", ""Yonsei University Health System Severance Hospital ID 275384""]","[""Australia ( AUS )"", ""Belgium ( BEL )"", ""Israel ( ISR )"", ""Italy ( ITA )"", ""Japan ( JPN )"", ""Portugal ( PRT )"", ""Singapore ( SGP )"", ""South Korea ( ROK )"", ""Spain ( ESP )"", ""Taiwan ( TWN )"", ""United States ( USA )""]","[""Cytotoxic Agent""]","[""C-MET targeting + topoisomerase I inhibition""]","[""Antibody-Drug Conjugate (ADC)""]","[""Antibody-Drug Conjugate""]","[""ADC""]","[""C-MET""]","[""Telisotuzumab Adizutecan""]","[""Interstitial lung disease / pneumonitis""]","[""Minimum life expectancy""]","[""Osimertinib (Osi)"", ""Telisotuzumab Adizutecan""]","[""Per Oral (PO)""]","[""AEs"", ""OR"", ""PFS (Progression-Free Survival)""]","[""Efficacy-based"", ""Safety-based"", ""Survival-based""]",,,Randomized,05-11-2025,0.630473496,"[""NCT07005102"", ""vaA-fSZ-NaQ""]",,,,,,,,,,,,,,,,,,,,,,,,,
vat-sgh-SRN,Phase 2,Phase II Study of AUY922 in NSCLC Patients With Exon 20 Insertion Mutations in EGFR,29,4,Feb-20,,"[""Advanced / Metastatic""]","[[""2L+""]]",Completed,"[""ECOG 0"", ""ECOG 1"", ""ECOG 2""]",Massachusetts General Hospital,Yes,01-07-2013,01-03-2017,"[""Treatment""]",['Single Cohort'],1,"[""Experimental""]","[""No Comparator(single-arm)""]",[1],"[""No""]",['RECIST 1.1'],Open-label,>24 months,Community Hospital / General Hospital,Other,['All'],All Ages,"[""Lung""]","[""NSCLC""]","[""EGFR"", ""Exon 20 insertion""]","[""Beth Israel Deaconess Medical Center"", ""Brigham and Womens Hospital"", ""Dana (Farber Cancer Institute)"", ""Massachusetts General Hospital""]","[""United States ( USA )""]","[""Inhibitor""]","[""HSP90 inhibition""]","[""Small Molecule""]","[""Protein Homeostasis Inhibitor""]","[""Targeted Therapy""]","[""HSP90 (Hsp90α/β)""]","[""AUY922""]",,"[""Minimum life expectancy""]","[""AUY922""]","[""Intravenous (IV)""]","[""ORR (Objective Response Rate)""]","[""Efficacy-based""]","[""Lecia Sequist, Md, Mph""]",,Single Arm,11-03-2018,0.693182161,"[""NCT01854034"", ""vat-sgh-SRN""]",,,,,,,,,,,,,,,,,,,,,,,,,
VBa-c1Y-q09,Phase 2,"A Phase II, Multicenter Study to Assess the Safety, Tolerability and Anti-tumor Efficacy of DZD9008 in Combination With AZD4205 in Standard Treatment Failed Non-Small Cell Lung Cancer (NSCLC) Patients With EGFR Mutations",90,4,Feb-20,50 - 200,"[""Advanced / Metastatic""]",,Recruiting,"[""ECOG 0"", ""ECOG 1""]",Dizal Pharmaceuticals,No,01-06-2023,01-12-2026,"[""Treatment""]",['Dose Expansion'],1,"[""Experimental""]","[""No Comparator(single-arm)""]",[1],"[""No""]",,Open-label,6-12 months,Biotech / Pharma Industry,Industry,['All'],All Ages,"[""Lung""]","[""NSCLC""]","[""EGFR"", ""Mutation""]","[""Guangdong Provincial PeopleS Hospital"", ""Henan Cancer Hospital"", ""The First Affiliated Hospital of Xian Jiaotong University"", ""Tongji Hospital affiliated to Tongji Medical College of Huazhong University of Science Technology""]","[""China ( CHN )""]","[""Inhibitor""]","[""EGFR exon 20 insertion-selective inhibition (wild-type sparing)"", ""JAK1-selective kinase inhibition""]","[""Small Molecule""]","[""EGFR / HER Pathway Inhibitor"", ""Other Kinase Inhibitor""]","[""Targeted Therapy""]","[""EGFR exon20ins"", ""JAK1""]","[""AZD4205"", ""Sunvozertinib""]",,,"[""AZD4205"", ""DZD9008""]","[""Per Oral (PO)""]","[""DLT (Dose-Limiting Toxicity)"", ""SAEs"", ""TEAEs""]","[""Safety-based""]","[""Zhen Wang""]",,Single Arm,16-07-2025,0.515925225,"[""NCT06295432"", ""VBa-c1Y-q09""]",,,,,,,,,,,,,,,,,,,,,,,,,
vBY-GQl-Qs0,Phase 2,Study of Liposomal Irinotecan Combined with Apatinib in the Treatment of Extensive Stage Small Cell Lung Cancer After First-line Progression,30,1,single site,< 50,[null],"[[""2L+""]]",Recruiting,,"Second Affiliated Hospital, School of Medicine, Zhejiang University",No,28-12-2024,01-12-2027,"[""Treatment""]",['Single Cohort'],1,"[""Experimental""]","[""No Comparator(single-arm)""]",[2],"[""No""]",,Open-label,12-24 months,Academic Medical Center / University Hospital,Other,['All'],Older Adult (18-64),"[""Lung""]","[""SCLC""]",,"[""Second Affiliated Hospital of Zhejiang University""]","[""China ( CHN )""]","[""Cytotoxic Agent"", ""Inhibitor""]","[""Highly selective VEGFR2 kinase inhibition"", ""Topoisomerase I inhibition""]","[""Small Molecule""]","[""Anti-Angiogenic Agent"", ""Cytotoxic Chemotherapy""]","[""Chemotherapy"", ""Targeted Therapy""]","[""Topoisomerase I"", ""VEGFR2""]","[""Apatinib"", ""Liposomal irinotecan""]",,"[""Ability to swallow oral medication""]","[""Apatinib"", ""Liposomal Irinotecan""]",,"[""PFS (Progression-Free Survival)""]","[""Survival-based""]",,,Single Arm,24-12-2024,0.523170498,"[""NCT06749691"", ""vBY-GQl-Qs0""]",,,,,,,,,,,,,,,,,,,,,,,,,
vCu-McW-fps,Phase 2,"A Randomized, Controlled, Open-label, Prospective Trial of S-1 Plus Gefitinib Versus Gefitinib Monotherapy for First-line Treatment of Advanced Non-squamous Non-small Cell Lung Cancer With EGFR-sensitive Mutation",200,1,single site,200 - 500,"[""Advanced / Metastatic""]","[[""1L""]]",Not Specified,"[""ECOG 0"", ""ECOG 1"", ""ECOG 2""]",Henan Cancer Hospital,No,28-03-2018,31-10-2020,"[""Treatment""]",['Single Cohort'],1,"[""Control"", ""Experimental""]","[""Active Comparator(SoC)""]","[1, 2]","[""No""]",,Open-label,>24 months,Community Cancer Center,Non-US Government,['All'],Older Adult (18-64),"[""Lung""]","[""Non-Squamous NSCLC"", ""NSCLC""]","[""EGFR"", ""Exon 19 deletion"", ""L858R""]","[""Henan Cancer Hospital""]","[""China ( CHN )""]","[""Cytotoxic Agent"", ""Inhibitor""]","[""Reversible EGFR kinase inhibition"", ""TS inhibition via 5-FU + DPD inhibition (gimeracil)""]","[""Small Molecule""]","[""Cytotoxic Chemotherapy"", ""EGFR / HER Pathway Inhibitor""]","[""Chemotherapy"", ""Targeted Therapy""]","[""EGFR"", ""Thymidylate synthase (TS)""]","[""Gefitinib"", ""S-1""]",,,"[""Gefitinib"", ""S-1""]","[""Per Oral (PO)""]","[""PFS (Progression-Free Survival)""]","[""Survival-based""]",,,Randomized,08-07-2020,0.379299171,"[""NCT03457337"", ""vCu-McW-fps""]",,,,,,,,,,,,,,,,,,,,,,,,,
vDO-LAq-eFo,Phase 2,"Efficacy and Safety of Milaberon in Combination With Standard Therapy in Advanced Solid Tumors: an Open, Multicenter, Clinical Study",260,1,single site,200 - 500,"[""Advanced / Metastatic""]","[[""1L""]]",Recruiting,"[""ECOG 0"", ""ECOG 1""]",Zhejiang Provincial People's Hospital,No,15-07-2024,01-07-2026,"[""Treatment""]",['Basket Trial'],1,"[""Experimental""]","[""No Comparator(single-arm)""]",[1],"[""No""]",,Open-label,12-24 months,Community Hospital / General Hospital,Other,['All'],Older Adult (18-64),"[""Lung""]","[""Non-Squamous NSCLC"", ""NSCLC"", ""Squamous Cell Carcinoma""]",,"[""Zhejiang Provincial Peoples Hospital""]","[""China ( CHN )""]","[""Agonist""]","[""β3-AR agonism""]","[""Small Molecule""]","[""Hormonal / Nuclear Receptor Agent""]","[""Targeted Therapy""]","[""Β3-adrenergic receptor (ADRB3)""]","[""Mirabegron""]",,,"[""Mirabegron""]","[""Per Oral (PO)""]","[""DLT (Dose-Limiting Toxicity)"", ""ORR (Objective Response Rate)""]","[""Efficacy-based"", ""Safety-based""]",,,Single Arm,30-07-2024,0.50510334,"[""NCT06534762"", ""vDO-LAq-eFo""]",,,,,,,,,,,,,,,,,,,,,,,,,
VDz-gG8-f2I,Phase 2,"Fibroblast Growth Factor Receptor (FGFR) Inhibitor Rogaratinib in Patients With Advanced Pretreated Squamous-cell Non-small Cell Lung Cancer (SQCLC) Overexpressing FGFR mRNA. A Multicenter, Single Arm Phase II Trial",15,11,Feb-20,,"[""Advanced / Metastatic""]",,Terminated,"[""ECOG 0"", ""ECOG 1"", ""ECOG 2""]",Swiss Cancer Institute,No,25-07-2019,13-08-2021,"[""Treatment""]",['Single Cohort'],1,"[""Experimental""]","[""No Comparator(single-arm)""]",[1],"[""No""]",['RECIST 1.1'],Open-label,>24 months,Community Cancer Center,Other,['All'],All Ages,"[""Lung""]","[""NSCLC"", ""Squamous Cell Carcinoma""]","[""FGFR1"", ""Overexpression""]","[""Hopital Fribourgeois HFR"", ""Hopitaux Universitaires de Geneve"", ""Inselspital Bern"", ""IOSI Ospedale Regionale di Bellinzona e Valli"", ""Kantonsspital Baden"", ""Kantonsspital Baselland"", ""Kantonsspital Baselland Bruderholz"", ""Kantonsspital Graubuenden"", ""Kantonsspital St Gallen"", ""Kantonsspital Winterthur"", ""Universitaetsspital Basel""]","[""Switzerland ( CHE )""]","[""Inhibitor""]","[""Pan-FGFR1/2/3/4 kinase inhibition""]","[""Small Molecule""]","[""FGFR Pathway Inhibitor""]","[""Targeted Therapy""]","[""FGFR1/2/3/4""]","[""Rogaratinib""]",,,"[""Rogaratinib""]","[""Per Oral (PO)""]","[""PFS (Progression-Free Survival)""]","[""Survival-based""]",,"[""Chemotherapy"", ""Immune Checkpoint Inhibitor""]",Single Arm,04-11-2022,0.38367433,"[""NCT03762122"", ""VDz-gG8-f2I""]",,,,,,,,,,,,,,,,,,,,,,,,,
VF0-nWT-Qy9,Phase 2,A Phase II Study to Evaluate the Safety and Efficacy of SSGJ-705 Monotherapy and Combination Therapy in Patients With Advanced HER2-Expressing Solid Tumors,340,1,single site,200 - 500,"[""Advanced / Metastatic""]","[[""1L""], [""Refractory/Relapsed""]]",Recruiting,"[""ECOG 0"", ""ECOG 1""]","Shenyang Sunshine Pharmaceutical Co., LTD.",No,30-07-2025,31-12-2026,"[""Treatment""]",['Basket Trial'],1,"[""Experimental""]","[""No Comparator(single-arm)""]",[1],"[""No""]",,Open-label,6-12 months,Biotech / Pharma Industry,Industry,['All'],Older Adult (18-64),"[""Lung""]","[""NSCLC""]","[""HER2 (ERBB2)""]","[""Zhejiang Cancer Hospital""]","[""China ( CHN )""]","[""Cytotoxic Agent""]","[""TROP2 targeting + topoisomerase I inhibition""]","[""Antibody-Drug Conjugate (ADC)""]","[""Antibody-Drug Conjugate""]","[""ADC""]","[""TROP2""]","[""SSGJ-705""]",,,"[""chemotherapy"", ""L1 inhibitor"", ""PD-1"", ""SSGJ-705""]",,"[""ORR (Objective Response Rate)""]","[""Efficacy-based"", ""Safety-based""]",,,,01-08-2025,0.568247481,"[""NCT07022002"", ""VF0-nWT-Qy9""]",,,,,,,,,,,,,,,,,,,,,,,,,
